,tweet,clean_tweets,only_english_words,company,brand,emotion,emotion_textblob,subjectivity_tweet,subjectivity_clean,subjectivity_english,polarity_tweet,polarity_clean,polarity_english,target
80,Nice that  mention iPhone app is behaving today  Crashes yesterday were ridiculous   sxsw,nice that  mention iphone app is behaving today  crashes yesterday were ridiculous   sxsw,nice that mention is today yesterday were ridiculous,iPhone,Apple,Positive emotion,Positive emotion,1.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,1
81,Nice   RT  mention Apple opening popup store for iPad launch in downtown Austin during  SXSW  link  via  mention,nice   rt  mention apple opening popup store for ipad launch in downtown austin during  sxsw  link  via  mention,nice mention apple opening store for launch in downtown during link via mention,Apple,Apple,No emotion toward brand or product,Positive emotion,1.0,1.0,1.0,0.6,0.6,0.6,2
82,Nice   RT  mention Hey  Apple fans  Get a peek at the space that's slated to be a pop up  SXSW Apple Store tomorrow   link ,nice   rt  mention hey  apple fans  get a peek at the space that s slated to be a pop up  sxsw apple store tomorrow   link ,nice mention hey apple get a peek at the space that s to be a pop up apple store tomorrow link,Apple,Apple,Positive emotion,Positive emotion,1.0,1.0,1.0,0.6,0.6,0.6,1
83,one thing  mention is doing so great is get a great  down to earth face to Google as a company   You can only love her  sxsw  sxwsi,one thing  mention is doing so great is get a great  down to earth face to google as a company   you can only love her  sxsw  sxwsi,one thing mention is doing so great is get a great down to earth face to as a company you can only love her,Google,Google,Positive emotion,Positive emotion,0.6777777777777778,0.6777777777777778,0.6777777777777778,0.3888888888888889,0.3888888888888889,0.3888888888888889,1
84,Stay tune  mention showcase  H4ckers  link   SXSW,stay tune  mention showcase     link   sxsw,stay tune mention showcase link,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
85,Thank you  mention  mention for the  touchingstories preso  SXSW   Here's their deck  link ,thank you  mention  mention for the  touchingstories preso  sxsw   here s their deck  link ,thank you mention mention for the here s their deck link,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
86,Thank you  mention for an awesome  sxsw party   link ,thank you  mention for an awesome  sxsw party   link ,thank you mention for an awesome party link,,Other,No emotion toward brand or product,Positive emotion,1.0,1.0,1.0,1.0,1.0,1.0,2
87,Thanks RT  mention If you're trying to contact friends or family in  Japan   mention has created a person finder   link   SXSW,thanks rt  mention if you re trying to contact friends or family in  japan   mention has created a person finder   link   sxsw,thanks mention if you re trying to contact or family in japan mention a person finder link,,Other,No emotion toward brand or product,Positive emotion,0.2,0.2,0.2,0.2,0.2,0.2,2
88,Thanks to  mention for her mention of our new  Speech iPad apps being showcased at the  SXSW Conf   link   sxswh  sxsh,thanks to  mention for her mention of our new  speech ipad apps being showcased at the  sxsw conf   link   sxswh  sxsh,thanks to mention for her mention of our new speech being at the link,iPad,Apple,Positive emotion,Positive emotion,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.16818181818181818,0.16818181818181818,0.16818181818181818,1
89,Thanks to  mention for publishing the news of  mention new medical Apps at the  sxswi conf  blog  link   sxsw  sxswh,thanks to  mention for publishing the news of  mention new medical apps at the  sxswi conf  blog  link   sxsw  sxswh,thanks to mention for the news of mention new medical at the link,,Other,No emotion toward brand or product,Positive emotion,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.11212121212121212,0.11212121212121212,0.11212121212121212,2
90,Thanks to  mention for publishing the news of our new medical Apps in the  sxswi conf  blog  link   sxsw  sxswh  mhealth,thanks to  mention for publishing the news of our new medical apps in the  sxswi conf  blog  link   sxsw  sxswh  mhealth,thanks to mention for the news of our new medical in the link,,Other,No emotion toward brand or product,Positive emotion,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.11212121212121212,0.11212121212121212,0.11212121212121212,2
91,What       mention   SXSW does not provide iPhone chargers     I've changed my mind about going next year ,what       mention   sxsw does not provide iphone chargers     i ve changed my mind about going next year ,what mention does not provide i my mind about going next year,iPhone,Apple,Negative emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,0
92,Wonder if  mention  amp   mention will be in the apple flashmob  tcrn ch fcs45j  SXSW  ipad2,wonder if  mention  amp   mention will be in the apple flashmob  tcrn ch    sxsw   ,wonder if mention mention will be in the apple,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
93,Wonder if  mention is putting tips from the  mention API     SxSW  SUxSW,wonder if  mention is putting tips from the  mention api     sxsw  suxsw,wonder if mention is from the mention,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
94,XMAS   RT  mention Shiny new  mention  mention  mention apps  a new  garyvee book  pop up iPad 2 stores     SXSW is Christmas for nerds ,xmas   rt  mention shiny new  mention  mention  mention apps  a new  garyvee book  pop up ipad   stores     sxsw is christmas for nerds ,mention shiny new mention mention mention a new book pop up is for,iPad,Apple,Positive emotion,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,1
95,Yai    RT  mention New  UberSocial for  iPhone now in the App Store includes UberGuide to  SXSW sponsored by  cont   link ,yai    rt  mention new  ubersocial for  iphone now in the app store includes uberguide to  sxsw sponsored by  cont   link ,mention new for now in the store to by link,iPhone,Apple,Positive emotion,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,1
96,Yes    RT  mention hey  mention   i've got another gem for you    gt  free  mention sxsw  link   SXSW,yes    rt  mention hey  mention   i ve got another gem for you    gt  free  mention sxsw  link   sxsw,yes mention hey mention i got another gem for you free mention link,,Other,No emotion toward brand or product,Positive emotion,0.8,0.8,0.8,0.4,0.4,0.4,2
97,Fast  Fun  amp  Future   mention of Google presenting at  sxsw on search  local and mobile,fast  fun  amp  future   mention of google presenting at  sxsw on search  local and mobile,fast fun future mention of at on search local and mobile,Google,Google,Positive emotion,Positive emotion,0.23125,0.23125,0.23125,0.125,0.125,0.125,1
98,GSD amp M  amp  Google's Industry Party Tonight  mention   See u there   link   SXSW  Austin  Welivehere  GSDM,gsd amp m  amp  google s industry party tonight  mention   see u there   link   sxsw  austin  welivehere  gsdm,m s industry party tonight mention see u there link,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
99,New buzz   quot  mention Google to Launch Major New Social Network Called Circles  Possibly Today  link  rt  mention  sxsw quot ,new buzz   quot  mention google to launch major new social network called circles  possibly today  link  rt  mention  sxsw quot ,new buzz quot mention to launch major new social network possibly today link mention quot,Google,Google,No emotion toward brand or product,Positive emotion,0.4951515151515151,0.4951515151515151,0.4951515151515151,0.0737121212121212,0.0737121212121212,0.0737121212121212,2
100,Headline   quot  iPad 2 is the Must Have Gadget at  SXSW quot  Hmm    I could have seen that one coming   link   gadget,headline   quot  ipad   is the must have gadget at  sxsw quot  hmm    i could have seen that one coming   link   gadget,headline quot is the must have gadget at quot i could have seen that one coming link gadget,iPad,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
101,ÛÏ mention  quot Apple has opened a pop up store in Austin so the nerds in town for  SXSW can get their new iPads   link   wow,ûï mention  quot apple has opened a pop up store in austin so the nerds in town for  sxsw can get their new ipads   link   wow, mention quot apple a pop up store in so the in town for can get their new link wow,Apple,Apple,No emotion toward brand or product,Positive emotion,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.11818181818181818,0.11818181818181818,0.11818181818181818,2
102,Know that  quot dataviz quot  translates to  quot satanic quot  on an iPhone  I'm just sayin'   sxsw,know that  quot dataviz quot  translates to  quot satanic quot  on an iphone  i m just sayin    sxsw,know that quot quot to quot satanic quot on an i m just,iPhone,Apple,Negative emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,0
103,  mention  quot Google launched checkins a month ago  quot  Check ins are ok  but CHECK OUTS are the future   sxsw  Bizzy,  mention  quot google launched checkins a month ago  quot  check ins are ok  but check outs are the future   sxsw  bizzy,mention quot a month ago quot check are but check are the future,Google,Google,Positive emotion,No emotion toward brand or product,0.3125,0.3125,0.125,0.25,0.25,0.0,1
104,  mention  quot Google launched checkins a month ago  quot  Check ins are ok  but CHECK OUTS are the future   sxsw  Bizzy  via  mention,  mention  quot google launched checkins a month ago  quot  check ins are ok  but check outs are the future   sxsw  bizzy  via  mention,mention quot a month ago quot check are but check are the future via mention,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.3125,0.3125,0.125,0.25,0.25,0.0,2
105,ÛÏ mention  quot Google before you tweet quot  is the new  quot think before you speak  quot    Mark Belinsky   911tweets panel at  SXSW Û,ûï mention  quot google before you tweet quot  is the new  quot think before you speak  quot    mark belinsky     panel at  sxsw û, mention quot before you tweet quot is the new quot think before you speak quot mark panel at  ,Google,Google,Positive emotion,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,1
106,Attending  quot left brain search   Google  Right brain search   X quot    Bettersearch     talking about the future of search engines at  sxsw,attending  quot left brain search   google  right brain search   x quot    bettersearch     talking about the future of search engines at  sxsw,quot left brain search right brain search x quot talking about the future of search at,Google,Google,No emotion toward brand or product,Positive emotion,0.22023809523809523,0.22023809523809523,0.22023809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,2
107, HP opens  quot Mobile Park quot    amp  Content Incubator at  SXSW   link     Apple  constructs   quot pop up quot  store   link , hp opens  quot mobile park quot    amp  content incubator at  sxsw   link     apple  constructs   quot pop up quot  store   link ,quot mobile park quot content incubator at link apple quot pop up quot store link,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
108,Kawasaki   quot Not C S  Lewis level reasoning  but Apple's continued existence is evidence for the existence of God quot   bawling  sxsw,kawasaki   quot not c s  lewis level reasoning  but apple s continued existence is evidence for the existence of god quot   bawling  sxsw,quot not c s lewis level reasoning but apple s continued existence is evidence for the existence of god quot,Apple,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
